,用户号,业务品牌,用户状态,状态改变时间,预存款,套餐,销售品,资费,入网时间,销售品生效时间,销售品失效时间,机顶盒编号,当前套餐使用天数,入网天数
875,10376,互动电视,正常        ,20131209,0.0,,互动标准包(副卡),互动标准包(副卡)-包月-26.5元,20131209,20150101,20500101,10321,1391.0,1391.0
876,10375,互动电视,正常        ,20131209,0.0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20131209,20131209,20500101,11262,1391.0,1391.0
877,11203,互动电视,正常        ,20150125,0.0,乐惠套餐-15M-1年-1180元(A),互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-200购机,20150125,20150125,20500101,10831,979.0,979.0
878,10986,互动电视,正常        ,20160426,30.0,,互动59元包-600预存,互动59元包-600预存,20160426,20160426,20500101,10305,522.0,522.0
879,10828,互动电视,正常        ,20160118,356.0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160118,20160118,20500101,10009,621.0,621.0
880,11117,互动电视,正常        ,20161003,220.0,乐惠套餐-25M-包月-109元-预存600元-赠送360元分36个月返还,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20161003,20161003,20500101,11328,362.0,362.0
881,10655,互动电视,正常        ,20170928,0.0,乐惠套餐-25M-3年-2380元(C),互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-280购机,20150623,20150623,20500101,10799,2.0,830.0
882,10114,互动电视,正常        ,20130920,0.0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130804,20130804,20500101,10220,1471.0,1518.0
883,10995,互动电视,正常        ,20160504,60.0,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160504,20160504,20500101,10107,514.0,514.0
884,10999,互动电视,正常        ,20160505,60.0,乐惠套餐-25M-包月-109元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160505,20160505,20500101,10547,513.0,513.0
885,10778,互动电视,正常        ,20151228,25.0,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20151228,20151228,20500101,10233,642.0,642.0
886,10438,互动电视,正常        ,20140113,0.0,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20140113,20140113,20500101,10484,1356.0,1356.0
887,10527,互动电视,正常        ,20140523,0.0,,互动标准包(副卡),互动标准包(副卡)-包月-26.5元,20140523,20150101,20500101,10397,1226.0,1226.0
888,10064,互动电视,正常        ,20130628,0.0,,[互动]优惠购机(388元)(26.5元/月),[互动]优惠购机(388元)(26.5元/月)(资费),20130628,20130628,20500101,10645,1555.0,1555.0
889,10030,互动电视,正常        ,20141122,0.0,6M融合套餐-提速提价2(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20091021,20130425,20500101,11015,1043.0,2901.0
890,10334,互动电视,正常        ,20131218,0.0,,互动标准包(副卡),互动标准包(副卡)-包月-26.5元,20131116,20150101,20500101,10493,1382.0,1414.0
891,10333,互动电视,正常        ,20131218,0.0,10M融合套餐1(互动+宽带),[互动+宽带10M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带10M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20131116,20131116,20500101,10646,1382.0,1414.0
892,10335,互动电视,正常        ,20131218,0.0,,互动标准包(副卡),互动标准包(副卡)-包月-26.5元,20131116,20150101,20500101,10770,1382.0,1414.0
893,11282,互动电视,正常        ,20141020,0.0,乐惠套餐-12M-3年-2180,互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-200购机,20140901,20140901,20500101,11080,1076.0,1125.0
894,11090,互动电视,正常        ,20160803,0.0,,互动标准包-688购机-送快乐点半年(到期停),互动标准包-包月-26.5元-688购机-送快乐点半年(到期停),20160803,20160803,20500101,10373,423.0,423.0
895,11083,互动电视,正常        ,20160722,235.71,乐惠套餐-25M-2年-2560元-送1年,互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-280购机,20160722,20160722,20500101,11192,435.0,435.0
896,10924,互动电视,正常        ,20160305,175.0,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160305,20160801,20500101,10536,574.0,574.0
897,11112,互动电视,正常        ,20160926,180.0,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160926,20160926,20500101,10443,369.0,369.0
898,10661,互动电视,正常        ,20150623,0.0,乐惠套餐-25M-1年-1380元(C),互动49元包,互动49元包,20150623,20150801,20500101,10276,830.0,830.0
899,10230,互动电视,正常        ,20130919,10.01,,互动电视预存600入网(26.5元/月)-捆绑快乐点2年(含6M体验30天),互动电视预存600入网(26.5元/月)-捆绑快乐点2年(含6M体验30天)(资费),20130919,20130919,20500101,10622,1472.0,1472.0
900,10231,互动电视,正常        ,20130919,0.0,,互动标准包(副卡),互动标准包(副卡)-包月-26.5元,20130919,20150101,20500101,10995,1472.0,1472.0
901,10947,互动电视,正常        ,20160321,0.0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160321,20160321,20500101,10308,558.0,558.0
902,10775,互动电视,正常        ,20171101,57.0,乐惠套餐-15M-1年-1180元(C),互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-280购机,20151214,20151214,20500101,10279,-32.0,656.0
903,11006,互动电视,正常        ,20160516,60.0,,互动59元包-600预存,互动59元包-600预存,20160516,20160516,20500101,10080,502.0,502.0
904,10905,互动电视,正常        ,20171031,0.0,,互动59元包-600预存,互动59元包-600预存,20160222,20160222,20500101,10555,-31.0,586.0
905,10008,互动电视,正常        ,20171104,0.0,,优惠购机一(499元)(26.5元/月),优惠购机一(499元)(26.5元/月)(资费),20101231,20120803,20500101,10755,-35.0,2465.0
906,11237,互动电视,正常        ,20140519,128.56,乐惠套餐-6M-1年-980,互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-280购机,20140519,20140519,20500101,11137,1230.0,1230.0
907,10370,互动电视,正常        ,20131204,0.0,,互动电视预存600入网(26.5元/月)-捆绑快乐点2年(含6M体验30天),互动电视预存600入网(26.5元/月)-捆绑快乐点2年(含6M体验30天)(资费),20131204,20131204,20500101,11281,1396.0,1396.0
908,10147,互动电视,正常        ,20130820,0.0,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20130820,20130820,20500101,11204,1502.0,1502.0
909,11058,互动电视,正常        ,20160622,0.0,,互动标准包-688购机-送快乐点半年(到期停),互动标准包-包月-26.5元-688购机-送快乐点半年(到期停),20160622,20160622,20500101,10092,465.0,465.0
910,10976,互动电视,正常        ,20160408,0.0,乐惠套餐-25M-1年-1380元(C),互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-280购机,20160408,20160408,20500101,10778,540.0,540.0
911,10160,互动电视,正常        ,20130918,0.0,,互动39元包-预存1年费用(客服),互动39元包-预存1年费用(客服),20130828,20150901,20500101,10153,1473.0,1494.0
912,11036,互动电视,正常        ,20160606,0.0,,互动标准包-688购机-送快乐点半年(到期停),互动标准包-包月-26.5元-688购机-送快乐点半年(到期停),20160606,20160606,20500101,10155,481.0,481.0
913,10423,互动电视,正常        ,20140105,86.37,,互动电视预存600入网(26.5元/月)-捆绑快乐点2年(含6M体验30天),互动电视预存600入网(26.5元/月)-捆绑快乐点2年(含6M体验30天)(资费),20140105,20140105,20500101,10503,1364.0,1364.0
914,11104,互动电视,正常        ,20160921,180.0,,互动59元包-600预存,互动59元包-600预存,20160921,20160921,20500101,10178,374.0,374.0
915,10677,互动电视,正常        ,20161124,0.0,,互动59元包-480预存,互动59元包,20150724,20150724,20500101,10936,310.0,799.0
916,10648,互动电视,正常        ,20150602,0.0,乐惠套餐-15M-3年-2180元(C),互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-280购机,20150602,20150602,20500101,10473,851.0,851.0
917,11178,互动电视,正常        ,20160412,0.0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160412,20160412,20500101,10139,536.0,536.0
918,11134,互动电视,正常        ,20161029,210.0,乐惠套餐-8M-包月-69元-预存600元,互动+联合宽带-49元-月享,互动+联合宽带-49元-月享,20161029,20161029,20500101,11120,336.0,336.0
919,10973,互动电视,正常        ,20170916,0.0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160405,20160405,20500101,10138,14.0,543.0
920,10980,互动电视,正常        ,20160419,0.0,,互动标准包,互动标准包-包月-26.5元,20160419,20170901,20500101,10465,529.0,529.0
921,10908,互动电视,正常        ,20170822,5.0,,互动39元包,互动39元包,20160224,20170501,20500101,11099,39.0,584.0
922,11284,互动电视,正常        ,20140905,0.0,乐惠套餐-6M-2年-1480,互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-280购机,20140905,20140905,20500101,10231,1121.0,1121.0
923,11292,互动电视,正常        ,20140925,0.0,,互动49元包,互动49元包,20140925,20161001,20500101,11250,1101.0,1101.0
924,11043,互动电视,正常        ,20160622,0.0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160622,20160622,20500101,10545,465.0,465.0
925,10493,互动电视,正常        ,20130822,49.0,,[互动+宽带6M]互动(26.5元/月)-捆绑全时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆绑全时移回看(前三个月返还)(资费),20130822,20130822,20500101,11230,1500.0,1500.0
926,11247,互动电视,正常        ,20140627,0.0,,互动标准包(副卡),互动标准包(副卡)-包月-26.5元,20140627,20150101,20500101,10894,1191.0,1191.0
927,11246,互动电视,正常        ,20140618,0.0,,互动600-捆快乐点2年-送12M体验,互动标准包-600预存-26.5元-捆快乐点2年-送15M体验 ,20140618,20140618,20500101,10813,1200.0,1200.0
928,11107,互动电视,正常        ,20160921,180.0,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160921,20160921,20500101,10682,374.0,374.0
929,11263,互动电视,正常        ,20140719,0.0,,互动标准包(副卡),互动标准包(副卡)-包月-26.5元,20140719,20150101,20500101,11143,1169.0,1169.0
930,11257,互动电视,正常        ,20140707,0.0,,互动600-捆快乐点2年-送12M体验,互动标准包-600预存-26.5元-捆快乐点2年-送15M体验 ,20140707,20140707,20500101,10552,1181.0,1181.0
931,10553,互动电视,正常        ,20141108,0.0,,互动标准包(副卡),互动标准包(副卡)-包月-26.5元,20141108,20150101,20500101,10829,1057.0,1057.0
932,10552,互动电视,正常        ,20141108,0.0,,互动标准包-600购机-送快乐点2年-12M体验,互动600购机-26.5元-送快乐点2年-送12M体验,20141108,20141108,20500101,10836,1057.0,1057.0
933,11230,互动电视,正常        ,20140504,120.0,,互动标准包,[互动]优惠购机(388元)(26.5元/月)(资费),20140504,20140504,20500101,10510,1245.0,1245.0
934,11229,互动电视,正常        ,20140504,0.0,乐惠套餐-12M-1年-1180,互动标准包(副卡),互动标准包(副卡)-包月-26.5元,20140504,20150101,20500101,11017,1245.0,1245.0
935,11160,互动电视,正常        ,20171103,0.0,,互动标准包(副卡),互动标准包(副卡)-388购机-包月-26.5元,20161218,20161218,20500101,10239,-34.0,286.0
936,10967,互动电视,正常        ,20171103,324.55,,互动59元包-600预存,互动59元包-600预存,20160402,20160402,20500101,10328,-34.0,546.0
937,10751,互动电视,正常        ,20151121,0.0,,互动标准包-688购机-送快乐点半年(到期停)-15M体验,互动标准包-包月-26.5元-688购机-送快乐点半年(到期停)-15M体验,20151121,20151121,20500101,10538,679.0,679.0
938,10595,互动电视,正常        ,20141231,85.7,,互动标准包-600购机-送快乐点2年-12M体验,互动600购机-26.5元-送快乐点2年-送12M体验,20141231,20141231,20500101,10889,1004.0,1004.0
939,11277,互动电视,正常        ,20141121,0.0,乐惠套餐-12M-1年-1180,互动+联合宽带-380购机,互动+联合宽带-包月-26.5元-380购机,20140815,20140815,20500101,11073,1044.0,1142.0
940,11148,互动电视,正常        ,20161122,249.99,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20161122,20161122,20500101,10513,312.0,312.0
941,10095,互动电视,正常        ,20130731,0.0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130731,20130731,20500101,10631,1522.0,1522.0
942,10431,互动电视,正常        ,20170923,47.0,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20140110,20140110,20500101,10677,7.0,1359.0
943,10451,互动电视,正常        ,20171031,0.0,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20140119,20140119,20500101,10582,-31.0,1350.0
944,10851,互动电视,正常        ,20160126,0.0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160126,20160126,20500101,11197,613.0,613.0
945,11049,互动电视,正常        ,20160616,0.0,,互动标准包-688购机-送快乐点半年(到期停),互动标准包-包月-26.5元-688购机-送快乐点半年(到期停),20160616,20160616,20500101,10366,471.0,471.0
946,10168,互动电视,正常        ,20130831,368.56,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20130831,20130831,20500101,10343,1491.0,1491.0
947,10242,互动电视,正常        ,20130921,0.0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130921,20130921,20500101,10090,1470.0,1470.0
948,10087,互动电视,正常        ,20130714,0.0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130714,20130714,20500101,10030,1539.0,1539.0
949,10165,互动电视,正常        ,20150816,0.0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130830,20130830,20500101,10054,776.0,1492.0
950,10164,互动电视,正常        ,20131021,0.0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130830,20130830,20500101,10719,1440.0,1492.0
951,10498,互动电视,正常        ,20140515,0.0,,[互动+宽带6M]互动(26.5元/月)-捆绑全时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆绑全时移回看(前三个月返还)(资费),20130826,20130826,20500101,11261,1234.0,1496.0
